"string","num","next_word","nchar"
"clothes",13,"were",7
"clothing",13,"for",8
"cloud",13,"in",5
"clouds",13,"of",6
"club",13,"as",4
"club",13,"soda",4
"club",13,"where",4
"club",13,"which",4
"co",13,"a",2
"co",13,"is",2
"co",13,"of",2
"co",13,"on",2
"coach",13,"but",5
"coach",13,"larry",5
"coaches",13,"who",7
"coaching",13,"career",8
"coaching",13,"the",8
"coconut",13,"water",7
"coffee",13,"before",6
"coffee",13,"tea",6
"coincidence",13,"i",11
"cold",13,"case",4
"cold",13,"night",4
"collard",13,"greens",7
"collected",13,"more",9
"collection",13,"which",10
"college",13,"baseball",7
"college",13,"park",7
"collision",13,"with",9
"coloring",13,"book",8
"colour",13,"in",6
"combat",13,"the",6
"come",13,"do",4
"come",13,"easy",4
"come",13,"help",4
"come",13,"its",4
"come",13,"later",4
"come",13,"my",4
"come",13,"next",4
"come",13,"now",4
"come",13,"take",4
"come",13,"talk",4
"come",13,"there",4
"comes",13,"before",5
"comes",13,"over",5
"comfortably",13,"in",11
"coming",13,"across",6
"coming",13,"after",6
"coming",13,"my",6
"coming",13,"very",6
"comment",13,"a",7
"comment",13,"section",7
"comments",13,"but",8
"commission",13,"meeting",10
"commissioner",13,"jimmy",12
"committed",13,"and",9
"committee",13,"a",9
"committee",13,"member",9
"committing",13,"a",10
"commodity",13,"prices",9
"common",13,"practice",6
"communities",13,"of",11
"community",13,"by",9
"community",13,"can",9
"community",13,"hospital",9
"community",13,"on",9
"community",13,"relations",9
"companies",13,"as",9
"companies",13,"had",9
"companies",13,"on",9
"companies",13,"or",9
"companies",13,"should",9
"companion",13,"to",9
"company",13,"agreed",7
"company",13,"from",7
"company",13,"spokesman",7
"company",13,"thats",7
"company",13,"this",7
"compete",13,"to",7
"competition",13,"will",11
"competitions",13,"and",12
"competitive",13,"with",11
"complaints",13,"against",10
"complement",13,"to",10
"completed",13,"her",9
"completely",13,"at",10
"complex",13,"as",7
"complex",13,"than",7
"complicated",13,"by",11
"comprehensive",13,"plan",13
"computers",13,"in",9
"concentration",13,"camps",13
"conception",13,"of",10
"concerned",13,"but",9
"concert",13,"last",7
"conditions",13,"i",10
"conditions",13,"such",10
"conditions",13,"the",10
"conditions",13,"were",10
"conduct",13,"of",7
"conducted",13,"on",9
"confirmed",13,"to",9
"conflict",13,"resolution",8
"confuse",13,"the",7
"congrats",13,"im",8
"congress",13,"on",8
"congress",13,"will",8
"connected",13,"on",9
"connection",13,"in",10
"connection",13,"is",10
"connects",13,"the",8
"connects",13,"to",8
"conscious",13,"and",9
"consecutive",13,"days",11
"consecutive",13,"season",11
"consent",13,"decree",7
"conspiring",13,"to",10
"construction",13,"worker",12
"consultation",13,"with",12
"consumer",13,"advocates",8
"contact",13,"in",7
"contacting",13,"the",10
"contender",13,"for",9
"contest",13,"at",7
"contest",13,"was",7
"contingent",13,"of",10
"continues",13,"at",9
"continues",13,"today",9
"control",13,"at",7
"control",13,"board",7
"control",13,"my",7
"control",13,"or",7
"convenient",13,"for",10
"conversation",13,"or",12
"convicted",13,"and",9
"conviction",13,"for",10
"conviction",13,"in",10
"convince",13,"a",8
"convinced",13,"i",9
"convinced",13,"of",9
"cool",13,"idea",4
"cool",13,"not",4
"cool",13,"thank",4
"cool",13,"weather",4
"cool",13,"whip",4
"cooling",13,"system",7
"coordinator",13,"of",11
"cops",13,"in",4
"copyright",13,"and",9
"copyright",13,"law",9
"corner",13,"but",6
"corner",13,"for",6
"corp",13,"is",4
"correct",13,"i",7
"corruption",13,"probe",10
"cost",13,"in",4
"cost",13,"less",4
"cost",13,"will",4
"costs",13,"down",5
"costs",13,"i",5
"couch",13,"to",5
"could",13,"b",5
"could",13,"definitely",5
"could",13,"follow",5
"could",13,"hit",5
"could",13,"improve",5
"could",13,"love",5
"could",13,"offer",5
"could",13,"pass",5
"could",13,"sense",5
"could",13,"sit",5
"could",13,"vote",5
"couldnt",13,"decide",7
"couldnt",13,"imagine",7
"couldnt",13,"put",7
"couldnt",13,"stand",7
"couldnt",13,"understand",7
"council",13,"a",7
"council",13,"approved",7
"council",13,"said",7
"count",13,"i",5
"count",13,"your",5
"counties",13,"the",8
"countless",13,"other",9
"countries",13,"for",9
"county",13,"animal",6
"county",13,"department",6
"county",13,"elections",6
"county",13,"line",6
"county",13,"of",6
"county",13,"parks",6
"county",13,"treasurer",6
"couple",13,"from",6
"couple",13,"have",6
"couple",13,"hundred",6
"couple",13,"is",6
"couple",13,"with",6
"course",13,"would",6
"courses",13,"for",7
"court",13,"it",5
"court",13,"last",5
"court",13,"when",5
"court",13,"would",5
"courts",13,"are",6
"cousin",13,"to",6
"cover",13,"was",5
"crack",13,"a",5
"crack",13,"cocaine",5
"craft",13,"store",5
"crap",13,"im",4
"crap",13,"you",4
"crazy",13,"if",5
"crazy",13,"im",5
"crazy",13,"night",5
"crazy",13,"people",5
"cream",13,"truck",5
"create",13,"his",6
"created",13,"as",7
"creation",13,"that",8
"creative",13,"way",8
"creative",13,"ways",8
"creative",13,"work",8
"credit",13,"i",6
"credited",13,"the",8
"crew",13,"at",4
"crew",13,"member",4
"crew",13,"will",4
"crime",13,"prevention",5
"criminal",13,"and",8
"criminal",13,"cases",8
"criminal",13,"court",8
"criticized",13,"by",10
"critics",13,"are",7
"cross",13,"for",5
"crowds",13,"to",6
"crown",13,"and",5
"cruciate",13,"ligament",8
"crude",13,"and",5
"cruise",13,"control",6
"cry",13,"because",3
"cry",13,"it",3
"cry",13,"my",3
"cry",13,"over",3
"crying",13,"for",6
"crystal",13,"ball",7
"cubs",13,"fans",4
"cubs",13,"have",4
"cucumber",13,"and",8
"cuddle",13,"with",6
"cultural",13,"differences",8
"culture",13,"from",7
"culture",13,"shock",7
"cup",13,"but",3
"cup",13,"for",3
"cup",13,"playoffs",3
"curious",13,"as",7
"current",13,"form",7
"currently",13,"is",9
"currently",13,"reading",9
"customers",13,"on",9
"cut",13,"all",3
"cut",13,"or",3
"cute",13,"thanks",4
"cute",13,"with",4
"cuts",13,"through",4
"d",13,"“",1
"d",13,"cant",1
"d",13,"has",1
"d",13,"ill",1
"d",13,"rose",1
"d",13,"was",1
"d",13,"whats",1
"dad",13,"he",3
"daily",13,"from",5
"daily",13,"on",5
"dallas",13,"to",6
"dallas",13,"tx",6
"dam",13,"i",3
"damn",13,"long",4
"damn",13,"shame",4
"dan",13,"is",3
"danced",13,"with",6
"dane",13,"county",4
"danny",13,"granger",5
"dark",13,"the",4
"darker",13,"than",6
"darkness",13,"to",8
"darth",13,"vader",5
"date",13,"or",4
"date",13,"will",4
"daughter",13,"at",8
"daughter",13,"just",8
"daughter",13,"on",8
"david",13,"axelrod",5
"david",13,"backes",5
"davis",13,"has",5
"davis",13,"of",5
"dawn",13,"and",4
"dawn",13,"is",4
"day",13,"according",3
"day",13,"ah",3
"day",13,"during",3
"day",13,"early",3
"day",13,"filled",3
"day",13,"finally",3
"day",13,"light",3
"day",13,"ok",3
"day",13,"once",3
"day",13,"starts",3
"day",13,"stay",3
"day",13,"theres",3
"day",13,"tonight",3
"day",13,"yet",3
"day",13,"youll",3
"days",13,"back",4
"days",13,"how",4
"days",13,"ill",4
"days",13,"no",4
"days",13,"out",4
"dayton",13,"and",6
"dead",13,"man",4
"dead",13,"when",4
"deal",13,"its",4
"deal",13,"more",4
"deals",13,"are",5
"deals",13,"the",5
"dean",13,"and",4
"dear",13,"life",4
"death",13,"if",5
"debt",13,"service",4
"debt",13,"that",4
"decade",13,"but",6
"decade",13,"i",6
"decades",13,"after",7
"december",13,"is",8
"decide",13,"where",6
"decided",13,"yet",7
"deciding",13,"that",8
"decision",13,"from",8
"decisions",13,"of",9
"decline",13,"the",7
"declines",13,"in",8
"decor",13,"and",5
"dedicated",13,"and",9
"deep",13,"roots",4
"deep",13,"that",4
"deep",13,"the",4
"defend",13,"my",6
"defenders",13,"of",9
"defense",13,"by",7
"defense",13,"minister",7
"deficit",13,"of",7
"definitely",13,"didnt",10
"definitely",13,"think",10
"definition",13,"is",10
"degree",13,"at",6
"del",13,"oro",3
"delayed",13,"the",7
"delete",13,"my",6
"deleted",13,"it",7
"delicious",13,"as",9
"democracy",13,"the",9
"democrat",13,"said",8
"democrats",13,"the",9
"demonstrated",13,"the",12
"density",13,"of",7
"denver",13,"east",6
"departure",13,"for",9
"depending",13,"upon",9
"depth",13,"at",5
"derek",13,"lowe",5
"deron",13,"williams",5
"descendant",13,"of",10
"describe",13,"a",8
"describe",13,"your",8
"described",13,"her",9
"describing",13,"his",10
"desert",13,"island",6
"design",13,"your",6
"designated",13,"as",10
"designed",13,"with",8
"designs",13,"that",7
"desires",13,"of",7
"desk",13,"the",4
"desperately",13,"trying",11
"despite",13,"it",7
"despite",13,"our",7
"dessert",13,"the",7
"destroy",13,"it",7
"destroy",13,"your",7
"detailed",13,"information",8
"developed",13,"an",9
"developed",13,"to",9
"developers",13,"are",10
"device",13,"to",6
"devices",13,"that",7
"diagnosed",13,"in",9
"diary",13,"and",5
"dictate",13,"the",7
"did",13,"god",3
"did",13,"much",3
"did",13,"of",3
"did",13,"run",3
"did",13,"though",3
"did",13,"turn",3
"didn’t",13,"find",6
"didnt",13,"learn",5
"didnt",13,"score",5
"died",13,"it",4
"died",13,"suddenly",4
"died",13,"tuesday",4
"died",13,"while",4
"dies",13,"i",4
"different",13,"he",9
"different",13,"light",9
"different",13,"person",9
"different",13,"set",9
"different",13,"that",9
"different",13,"versions",9
"differently",13,"i",11
"differently",13,"in",11
"differently",13,"to",11
"difficulties",13,"in",12
"difficulties",13,"of",12
"dig",13,"up",3
"digital",13,"and",7
"digital",13,"humanities",7
"diminish",13,"the",8
"dip",13,"the",3
"dipped",13,"into",6
"dipping",13,"sauce",7
"direct",13,"contact",6
"direct",13,"link",6
"dirty",13,"little",5
"disappointed",13,"when",12
"disasters",13,"in",9
"discipline",13,"to",10
"disclosed",13,"the",9
"discovered",13,"i",10
"discovering",13,"that",11
"discrimination",13,"and",14
"discuss",13,"your",7
"discussed",13,"at",9
"dish",13,"or",4
"display",13,"a",7
"display",13,"for",7
"district",13,"at",8
"disturbed",13,"by",9
"ditched",13,"the",7
"ditto",13,"for",5
"diverse",13,"as",7
"diverted",13,"to",8
"division",13,"to",8
"divorced",13,"and",8
"dm",13,"it",2
"dm",13,"the",2
"dm",13,"with",2
"dna",13,"and",3
"dnt",13,"know",3
"do",13,"are",2
"do",13,"check",2
"do",13,"either",2
"do",13,"it’s",2
"do",13,"look",2
"do",13,"new",2
"do",13,"read",2
"do",13,"together",2
"do",13,"where",2
"doctor",13,"but",6
"doctor",13,"or",6
"doctor",13,"that",6
"doctors",13,"in",7
"documentary",13,"the",11
"documentation",13,"of",13
"documents",13,"from",9
"does",13,"feel",4
"does",13,"just",4
"does",13,"on",4
"doesn’t",13,"look",7
"doesnt",13,"bother",6
"doesnt",13,"realize",6
"doesnt",13,"surprise",6
"doesnt",13,"try",6
"dog",13,"when",3
"dogs",13,"of",4
"dogs",13,"on",4
"dogs",13,"or",4
"doin",13,"the",4
"doing",13,"if",5
"doing",13,"me",5
"doing",13,"out",5
"dollar",13,"i",6
"dollars",13,"i",7
"donald",13,"driver",6
"done",13,"during",4
"done",13,"since",4
"done",13,"things",4
"dont",13,"carry",4
"dont",13,"check",4
"dont",13,"die",4
"dont",13,"doubt",4
"dont",13,"offer",4
"dont",13,"often",4
"dont",13,"panic",4
"dont",13,"pass",4
"dont",13,"stand",4
"dont",13,"win",4
"door",13,"they",4
"dos",13,"equis",3
"double",13,"sided",6
"doubled",13,"to",7
"doubles",13,"and",7
"doubt",13,"its",5
"doubt",13,"on",5
"doubt",13,"they",5
"down",13,"have",4
"down",13,"off",4
"down",13,"thank",4
"down",13,"three",4
"down",13,"which",4
"down",13,"yet",4
"download",13,"a",8
"dr",13,"david",2
"draft",13,"to",5
"drafted",13,"a",7
"drained",13,"and",7
"draw",13,"some",4
"drawing",13,"from",7
"dream",13,"on",5
"dream",13,"sequence",5
"dream",13,"up",5
"dreaming",13,"up",8
"dreams",13,"can",6
"dreams",13,"that",6
"dreams",13,"the",6
"dreams",13,"will",6
"drew",13,"up",4
"drilled",13,"a",7
"drinks",13,"are",6
"drinks",13,"i",6
"drinks",13,"on",6
"drive",13,"over",5
"drivers",13,"ed",7
"driving",13,"but",7
"driving",13,"range",7
"driving",13,"that",7
"driving",13,"this",7
"drop",13,"you",4
"drove",13,"around",5
"drove",13,"back",5
"drugs",13,"i",5
"drugs",13,"on",5
"drummer",13,"and",7
"drunk",13,"i",5
"dry",13,"in",3
"dt",13,"call",2
"ducks",13,"a",5
"dude",13,"the",4
"dug",13,"the",3
"dumb",13,"as",4
"dumped",13,"on",6
"dumplings",13,"and",9
"duncan",13,"said",6
"dunno",13,"if",5
"during",13,"school",6
"duty",13,"at",4
"dvd",13,"of",3
"dvd",13,"player",3
"e",13,"t",1
"each",13,"chapter",4
"each",13,"city",4
"each",13,"item",4
"each",13,"season",4
"each",13,"section",4
"each",13,"slice",4
"eagle",13,"scout",5
"ear",13,"i",3
"early",13,"at",5
"early",13,"or",5
"early",13,"stage",5
"early",13,"summer",5
"earnings",13,"for",8
"easily",13,"as",6
"easily",13,"could",6
"easily",13,"so",6
"east",13,"i",4
"easter",13,"basket",6
"easter",13,"dinner",6
"eastern",13,"oregon",7
"easy",13,"at",4
"easy",13,"being",4
"easy",13,"peasy",4
"easy",13,"with",4
"eat",13,"free",3
"eat",13,"pizza",3
"eat",13,"pray",3
"eat",13,"their",3
"eaten",13,"in",5
"eating",13,"food",6
"echoes",13,"of",6
"economic",13,"issues",8
"economy",13,"grew",7
"edge",13,"over",4
"edit",13,"and",4
"editor",13,"to",6
"editor",13,"who",6
"education",13,"center",9
"education",13,"funding",9
"education",13,"has",9
"education",13,"he",9
"education",13,"on",9
"education",13,"or",9
"edward",13,"and",6
"effect",13,"this",6
"effect",13,"to",6
"effective",13,"ways",9
"efficacy",13,"of",8
"effort",13,"with",6
"either",13,"for",6
"either",13,"just",6
"either",13,"this",6
"ejected",13,"from",7
"el",13,"centro",2
"elderly",13,"people",7
"election",13,"as",8
"elections",13,"on",9
"elegance",13,"of",8
"elephant",13,"in",8
"eli",13,"and",3
"eliminated",13,"by",10
"elizabeth",13,"banks",9
"elizabeth",13,"i",9
"elizabeth",13,"ii",9
"else",13,"around",4
"else",13,"should",4
"em",13,"a",2
"email",13,"on",5
"email",13,"saying",5
"emailed",13,"the",7
"emergency",13,"rooms",9
"emotion",13,"in",7
"emphasis",13,"in",8
"employees",13,"as",9
"employees",13,"retirement",9
"en",13,"masse",2
"enacted",13,"in",7
"end",13,"im",3
"ending",13,"at",6
"ends",13,"i",4
"energy",13,"drink",6
"enforcement",13,"official",11
"engine",13,"to",6
"engineer",13,"in",8
"english",13,"but",7
"english",13,"with",7
"enjoy",13,"his",5
"enjoyable",13,"and",9
"enough",13,"a",6
"enough",13,"just",6
"enrollment",13,"and",10
"enrollment",13,"in",10
"entire",13,"book",6
"entire",13,"game",6
"entirely",13,"to",8
"entrance",13,"and",8
"entries",13,"and",7
"environment",13,"we",11
"environmental",13,"health",13
"environmental",13,"issues",13
"epic",13,"i",4
"epidemic",13,"of",8
"episode",13,"but",7
"episode",13,"where",7
"episode",13,"with",7
"episodes",13,"in",8
"equal",13,"opportunity",5
"equipment",13,"at",9
"equipment",13,"is",9
"errands",13,"and",7
"ers",13,"and",3
"especially",13,"good",10
"especially",13,"not",10
"espn",13,"the",4
"essay",13,"is",5
"established",13,"himself",11
"estate",13,"company",6
"estate",13,"sales",6
"estimated",13,"billion",9
"etc",13,"all",3
"ethics",13,"committee",6
"euclid",13,"and",6
"evans",13,"said",5
"even",13,"back",4
"even",13,"brought",4
"even",13,"call",4
"even",13,"closer",4
"even",13,"give",4
"even",13,"here",4
"even",13,"lower",4
"even",13,"mean",4
"even",13,"met",4
"even",13,"remotely",4
"even",13,"still",4
"even",13,"stronger",4
"even",13,"wear",4
"evening",13,"or",7
"evening",13,"so",7
"event",13,"next",5
"eventually",13,"got",10
"eventually",13,"he",10
"eventually",13,"it",10
"eventually",13,"she",10
"eventually",13,"they",10
"eventually",13,"you",10
"ever",13,"even",4
"ever",13,"give",4
"ever",13,"gotten",4
"ever",13,"having",4
"ever",13,"imagined",4
"ever",13,"try",4
"ever",13,"work",4
"every",13,"conceivable",5
"every",13,"country",5
"every",13,"direction",5
"every",13,"effort",5
"every",13,"item",5
"every",13,"sense",5
"every",13,"show",5
"every",13,"story",5
"every",13,"thought",5
"everyday",13,"that",8
"everyday",13,"to",8
"everyone",13,"did",8
"everyone",13,"does",8
"everyone",13,"including",8
"everyone",13,"still",8
"everyone",13,"they",8
"everything",13,"changed",10
"everything",13,"ok",10
"everything",13,"seems",10
"everywhere",13,"on",10
"evidence",13,"suggests",8
"evil",13,"of",4
"exacerbated",13,"by",11
"exactly",13,"but",7
"exactly",13,"does",7
"exam",13,"in",4
"example",13,"but",7
"example",13,"one",7
"examples",13,"i",8
"excel",13,"in",5
"excellence",13,"and",10
"excellence",13,"is",10
"except",13,"a",6
"except",13,"at",6
"except",13,"you",6
"excitement",13,"about",10
"exciting",13,"is",8
"exciting",13,"times",8
"excluding",13,"the",9
"executive",13,"in",9
"executive",13,"orders",9
"exercise",13,"a",8
"exhibit",13,"hall",7
"exhibits",13,"and",8
"exist",13,"anymore",5
"existence",13,"in",9
"existence",13,"the",9
"exists",13,"that",6
"exists",13,"to",6
"exotic",13,"and",6
"expand",13,"my",6
"expand",13,"on",6
"expansion",13,"in",9
"expect",13,"i",6
"expect",13,"this",6
"expectations",13,"i",12
"experiment",13,"i",10
"expires",13,"in",7
"explanation",13,"and",11
"expo",13,"center",4
"exposing",13,"the",8
"express",13,"it",7
"extend",13,"his",6
"extend",13,"their",6
"extent",13,"the",6
"exterior",13,"and",8
"extra",13,"credit",5
"extra",13,"in",5
"extra",13,"point",5
"extremely",13,"loud",9
"eye",13,"as",3
"eye",13,"with",3
"eyes",13,"he",4
"eyes",13,"its",4
"fabulous",13,"job",8
"face",13,"every",4
"face",13,"just",4
"face",13,"painting",4
"face",13,"today",4
"face",13,"would",4
"facebook",13,"about",8
"facebook",13,"group",8
"facebook",13,"its",8
"facebook",13,"just",8
"facebook",13,"pages",8
"facebook",13,"post",8
"faces",13,"when",5
"facilitate",13,"the",10
"facilities",13,"are",10
"facilities",13,"that",10
"fact",13,"be",4
"fact",13,"it’s",4
"faculty",13,"member",7
"fail",13,"and",4
"fails",13,"the",5
"fair",13,"number",4
"fair",13,"trial",4
"fall",13,"a",4
"fall",13,"so",4
"families",13,"at",8
"families",13,"living",8
"family",13,"back",6
"family",13,"dog",6
"family",13,"lives",6
"family",13,"there",6
"family",13,"today",6
"famous",13,"or",6
"fan",13,"for",3
"fan",13,"its",3
"fan",13,"thanks",3
"far",13,"higher",3
"far",13,"only",3
"far",13,"superior",3
"far",13,"weve",3
"farm",13,"animals",4
"farm",13,"the",4
"farming",13,"and",7
"farther",13,"than",7
"fashion",13,"world",7
"fast",13,"or",4
"fast",13,"so",4
"fast",13,"this",4
"fat",13,"no",3
"fat",13,"or",3
"fat",13,"the",3
"father",13,"as",6
"father",13,"for",6
"father",13,"with",6
"fault",13,"you",5
"favored",13,"the",7
"favorite",13,"line",8
"favorite",13,"parts",8
"favorite",13,"person",8
"favors",13,"the",6
"fb",13,"for",2
"fc",13,"dallas",2
"fck",13,"you",3
"fear",13,"to",4
"fears",13,"the",5
"feasibility",13,"study",11
"feathers",13,"and",8
"feature",13,"and",7
"february",13,"is",8
"february",13,"that",8
"federal",13,"aid",7
"federal",13,"investigators",7
"federal",13,"regulations",7
"feed",13,"her",4
"feed",13,"my",4
"feed",13,"on",4
"feedback",13,"about",8
"feel",13,"beautiful",4
"feel",13,"it’s",4
"feel",13,"now",4
"feel",13,"on",4
"feel",13,"real",4
"feel",13,"there",4
"feel",13,"what",4
"feeling",13,"im",7
"feeling",13,"on",7
"feeling",13,"sad",7
"feelings",13,"the",8
"feels",13,"weird",5
"fell",13,"back",4
"fellowship",13,"with",10
"felt",13,"comfortable",4
"felt",13,"my",4
"felt",13,"she",4
"females",13,"in",7
"fernando",13,"valley",8
"fest",13,"at",4
"festival",13,"with",8
"festivals",13,"and",9
"fever",13,"is",5
"few",13,"bucks",3
"few",13,"on",3
"few",13,"posts",3
"few",13,"songs",3
"few",13,"spots",3
"few",13,"will",3
"few",13,"women",3
"ff",13,"shout",2
"fiber",13,"and",5
"fiction",13,"for",7
"fiction",13,"in",7
"fiction",13,"that",7
"fiction",13,"the",7
"fifth",13,"straight",5
"fighting",13,"back",8
"fights",13,"for",6
"filed",13,"last",5
"filed",13,"suit",5
"filled",13,"it",6
"filling",13,"is",7
"film",13,"contains",4
"film",13,"noir",4
"film",13,"opens",4
"films",13,"for",5
"films",13,"with",5
"finally",13,"managed",7
"finally",13,"someone",7
"finally",13,"they",7
"finally",13,"you",7
"finals",13,"i",6
"financial",13,"planner",9
"financial",13,"results",9
"find",13,"so",4
"finding",13,"them",7
"finds",13,"her",5
"finds",13,"in",5
"fine",13,"on",4
"fine",13,"when",4
"fines",13,"for",5
"fingers",13,"i",7
"fingers",13,"to",7
"fire",13,"crews",4
"fire",13,"marshal",4
"firm",13,"as",4
"firm",13,"believer",4
"firm",13,"was",4
"first",13,"challenge",5
"first",13,"christmas",5
"first",13,"contact",5
"first",13,"eight",5
"first",13,"experience",5
"first",13,"flight",5
"first",13,"glimpse",5
"first",13,"go",5
"first",13,"hour",5
"first",13,"im",5
"first",13,"k",5
"first",13,"lead",5
"first",13,"loss",5
"first",13,"ncaa",5
"first",13,"semester",5
"first",13,"stage",5
"first",13,"sunday",5
"first",13,"thursday",5
"first",13,"title",5
"first",13,"wave",5
"first",13,"which",5
"fishing",13,"for",7
"fit",13,"perfectly",3
"fitch",13,"said",5
"fitted",13,"for",6
"five",13,"day",4
"five",13,"goals",4
"five",13,"major",4
"five",13,"new",4
"five",13,"the",4
"five",13,"women",4
"fix",13,"what",3
"flag",13,"football",4
"flavor",13,"that",6
"flavor",13,"was",6
"flavors",13,"i",7
"flax",13,"seed",4
"flight",13,"in",6
"flights",13,"and",7
"flip",13,"flop",4
"floor",13,"where",5
"florence",13,"and",8
"florida",13,"panthers",7
"flowing",13,"and",7
"flu",13,"shot",3
"fly",13,"on",3
"fml",13,"i",3
"focus",13,"a",5
"focus",13,"as",5
"folic",13,"acid",5
"follow",13,"more",6
"follow",13,"they",6
"followed",13,"follow",8
"followed",13,"them",8
"followers",13,"lol",9
"following",13,"along",9
"following",13,"morning",9
"following",13,"now",9
"following",13,"people",9
"following",13,"questions",9
"food",13,"blogs",4
"food",13,"drink",4
"food",13,"good",4
"food",13,"item",4
"food",13,"like",4
"food",13,"prices",4
"foods",13,"i",5
"foot",13,"or",4
"foot",13,"tall",4
"football",13,"history",8
"for",13,"actors",3
"for",13,"animals",3
"for",13,"baking",3
"for",13,"basic",3
"for",13,"birds",3
"for",13,"caring",3
"for",13,"cars",3
"for",13,"colorado",3
"for",13,"communication",3
"for",13,"completing",3
"for",13,"corporate",3
"for",13,"dancing",3
"for",13,"dealing",3
"for",13,"delicious",3
"for",13,"detroit",3
"for",13,"dimora",3
"for",13,"direct",3
"for",13,"directions",3
"for",13,"donations",3
"for",13,"drug",3
"for",13,"excellence",3
"for",13,"fashion",3
"for",13,"feedback",3
"for",13,"fiction",3
"for",13,"fridays",3
"for",13,"guest",3
"for",13,"healing",3
"for",13,"homeowners",3
"for",13,"improvements",3
"for",13,"inflation",3
"for",13,"land",3
"for",13,"maintenance",3
"for",13,"man",3
"for",13,"meat",3
"for",13,"mike",3
"for",13,"north",3
"for",13,"official",3
"for",13,"past",3
"for",13,"performance",3
"for",13,"ppl",3
"for",13,"pretty",3
"for",13,"production",3
"for",13,"promoting",3
"for",13,"rd",3
"for",13,"receiving",3
"for",13,"reservations",3
"for",13,"santa",3
"for",13,"self",3
"for",13,"sept",3
"for",13,"shit",3
"for",13,"similar",3
"for",13,"sticking",3
"for",13,"storage",3
"for",13,"straight",3
"for",13,"supper",3
"for",13,"supply",3
"for",13,"table",3
"for",13,"total",3
"for",13,"trayvon",3
"for",13,"vip",3
"for",13,"web",3
"for",13,"weddings",3
"for",13,"wednesdays",3
"for",13,"wine",3
"for",13,"worse",3
"force",13,"him",5
"forced",13,"them",6
"ford",13,"has",4
"foreclosure",13,"process",11
"foreign",13,"aid",7
"foreign",13,"oil",7
"forgetting",13,"that",10
"forgiveness",13,"of",11
"form",13,"for",4
"formed",13,"to",6
"former",13,"ohio",6
"former",13,"san",6
"formerly",13,"the",8
"forms",13,"i",5
"formula",13,"is",7
"forth",13,"with",5
"forward",13,"is",7
"fouled",13,"out",6
"found",13,"about",5
"found",13,"all",5
"found",13,"itself",5
"found",13,"so",5
"found",13,"they",5
"found",13,"ways",5
"four",13,"members",4
"four",13,"that",4
"fourteen",13,"years",8
"fourth",13,"consecutive",6
"foward",13,"to",6
"framed",13,"in",6
"franchise",13,"is",9
"franchise",13,"was",9
"frank",13,"lautenberg",5
"frank",13,"ocean",5
"fraternal",13,"order",9
"free",13,"enterprise",4
"free",13,"no",4
"french",13,"bread",6
"french",13,"i",6
"french",13,"is",6
"french",13,"laundry",6
"frequently",13,"in",10
"fresh",13,"fish",5
"fresh",13,"lime",5
"friday",13,"july",6
"friday",13,"what",6
"friday",13,"yet",6
"fridge",13,"to",6
"friend",13,"have",6
"friend",13,"its",6
"friend",13,"my",6
"friendly",13,"to",8
"friendly",13,"with",8
"friends",13,"come",7
"friends",13,"here",7
"from",13,"–",4
"from",13,"africa",4
"from",13,"bad",4
"from",13,"before",4
"from",13,"beyond",4
"from",13,"campus",4
"from",13,"dc",4
"from",13,"developing",4
"from",13,"february",4
"from",13,"general",4
"from",13,"georgia",4
"from",13,"green",4
"from",13,"international",4
"from",13,"learning",4
"from",13,"leaving",4
"from",13,"mr",4
"from",13,"ny",4
"from",13,"online",4
"from",13,"phoenix",4
"from",13,"rt",4
"from",13,"selling",4
"from",13,"six",4
"from",13,"surgery",4
"from",13,"target",4
"from",13,"vacation",4
"from",13,"was",4
"from",13,"white",4
"from",13,"young",4
"from",13,"youtube",4
"front",13,"room",5
"frozen",13,"peas",6
"fruit",13,"for",5
"frustrated",13,"i",10
"fry",13,"and",3
"fuck",13,"bitches",4
"fuck",13,"im",4
"fuck",13,"your",4
"fulfill",13,"his",7
"fulfillment",13,"of",11
"full",13,"but",4
"full",13,"color",4
"full",13,"extent",4
"full",13,"marathon",4
"full",13,"or",4
"full",13,"service",4
"fully",13,"and",5
"fully",13,"in",5
"fun",13,"game",3
"fun",13,"or",3
"fun",13,"then",3
"fun",13,"there",3
"function",13,"and",8
"function",13,"for",8
"function",13,"is",8
"functioning",13,"of",11
"fund",13,"in",4
"fund",13,"manager",4
"funded",13,"and",6
"funded",13,"through",6
"funding",13,"in",7
"fundraising",13,"campaign",11
"funeral",13,"homes",7
"funny",13,"man",5
"funny",13,"my",5
"funny",13,"thanks",5
"funny",13,"they",5
"furious",13,"that",7
"further",13,"north",7
"future",13,"reference",6
"future",13,"wife",6
"future",13,"you",6
"fyi",13,"the",3
"g",13,"a",1
"gain",13,"an",4
"gain",13,"some",4
"gaining",13,"weight",7
"gallery",13,"at",7
"game",13,"about",4
"game",13,"called",4
"game",13,"can",4
"game",13,"even",4
"game",13,"loss",4
"game",13,"off",4
"game",13,"season",4
"game",13,"set",4
"game",13,"then",4
"game",13,"watch",4
"game",13,"who",4
"game",13,"yes",4
"games",13,"left",5
"games",13,"than",5
"games",13,"where",5
"games",13,"while",5
"garage",13,"on",6
"garcia",13,"and",6
"garden",13,"today",6
"gas",13,"emissions",3
"gas",13,"or",3
"gather",13,"at",6
"gay",13,"or",3
